DateHeure,H13D,HMAXD,TH13D,THMAXD
2021-01-11 05:00:00,0.71,1.16,8.6,10.0
2021-01-11 05:30:00,0.67,1.34,8.7,9.7
2021-01-11 06:00:00,0.54,0.87,7.7,9.1
2021-01-11 06:30:00,0.51,0.85,7.7,11.7
2021-01-11 07:00:00,0.47,0.84,7.9,8.4
2021-01-11 07:30:00,0.46,0.88,8.0,11.7
2021-01-11 08:00:00,0.42,0.83,7.9,8.7
2021-01-11 08:30:00,0.51,0.92,9.0,9.8
2021-01-11 09:00:00,0.5,0.83,7.3,9.7
2021-01-11 09:30:00,0.51,0.97,6.2,7.2
2021-01-11 10:00:00,0.63,1.05,7.3,10.2
2021-01-11 10:30:00,0.6,1.09,6.0,10.2
2021-01-11 11:00:00,0.65,1.07,6.8,10.4
2021-01-11 11:30:00,0.68,1.18,6.1,10.7
2021-01-11 12:00:00,0.74,1.36,6.3,11.3
2021-01-11 12:30:00,0.83,1.24,6.4,8.1
2021-01-11 13:00:00,0.9,1.54,6.3,8.9
2021-01-11 13:30:00,0.99,1.8,5.7,11.4
2021-01-11 14:00:00,1.08,2.04,5.5,5.6
2021-01-11 14:30:00,1.09,2.13,5.4,8.3
2021-01-11 15:00:00,1.15,1.83,5.5,5.8
2021-01-11 15:30:00,1.17,1.78,5.6,8.3
2021-01-11 16:00:00,1.2,2.16,6.0,5.5
2021-01-11 16:30:00,1.26,2.13,6.1,6.9
2021-01-11 17:00:00,1.27,2.31,5.9,4.7
2021-01-11 17:30:00,1.17,1.99,6.4,6.9
2021-01-11 18:00:00,1.1,1.72,5.6,4.7
2021-01-11 18:30:00,1.03,1.53,5.5,12.1
2021-01-11 19:00:00,1.03,1.73,5.2,8.2
2021-01-11 19:30:00,1.06,1.74,5.4,4.9
2021-01-11 20:00:00,1.12,1.93,5.1,5.3
2021-01-11 20:30:00,1.07,2.11,5.4,5.9
2021-01-11 21:00:00,1.15,2.01,5.4,4.4
2021-01-11 21:30:00,1.26,2.03,5.5,5.8
2021-01-11 22:00:00,1.42,2.21,5.4,5.0
2021-01-11 23:00:00,1.47,2.44,5.8,6.7
2021-01-11 23:30:00,1.5,2.4,5.7,6.6
2021-01-12 00:00:00,1.72,2.87,6.2,6.8
2021-01-12 00:30:00,1.9,3.23,6.4,6.6
2021-01-12 01:00:00,2.1,3.36,6.8,7.7
2021-01-12 01:30:00,2.12,3.54,6.8,8.9
2021-01-12 02:00:00,2.22,3.94,6.9,7.3
2021-01-12 02:30:00,2.3,3.77,6.9,7.3
2021-01-12 03:00:00,2.38,3.85,7.2,7.5
2021-01-12 03:30:00,2.48,4.24,7.2,6.8
2021-01-12 04:00:00,2.4,4.3,7.3,6.7
2021-01-12 04:30:00,2.54,4.61,7.4,7.6
2021-01-12 05:00:00,2.57,4.31,7.4,7.0
2021-01-12 05:30:00,2.53,4.15,7.3,8.0
2021-01-12 06:00:00,2.38,3.68,7.5,6.7
2021-01-12 06:30:00,2.28,3.74,7.1,6.5
2021-01-12 07:00:00,2.11,4.04,7.4,7.6
2021-01-12 07:30:00,2.15,3.18,7.4,7.3
2021-01-12 08:00:00,1.93,3.31,7.1,6.8
2021-01-12 08:30:00,1.97,3.27,7.5,6.1
2021-01-12 09:00:00,1.99,3.86,7.2,8.3
2021-01-12 09:30:00,2.14,3.52,7.2,7.4
2021-01-12 10:00:00,2.06,4.0,7.2,7.1
2021-01-12 10:30:00,2.16,3.15,7.5,8.1
2021-01-12 11:00:00,2.26,3.72,7.8,8.3
2021-01-12 11:30:00,2.52,4.09,7.9,9.1
2021-01-12 12:00:00,2.64,4.91,8.3,8.0
2021-01-12 12:30:00,2.78,4.51,8.0,7.5
2021-01-12 13:00:00,2.81,4.86,8.1,10.2
2021-01-12 13:30:00,3.0,4.86,8.4,9.2
2021-01-12 14:00:00,2.93,5.18,8.1,8.7
2021-01-12 14:30:00,3.27,4.9,8.5,9.9
2021-01-12 15:00:00,3.05,5.07,8.3,8.2
2021-01-12 15:30:00,3.23,5.1,8.1,8.8
2021-01-12 16:00:00,3.2,5.15,8.1,7.0
2021-01-12 16:30:00,3.1,5.03,8.1,7.9
2021-01-12 17:00:00,3.13,5.33,8.3,9.0
2021-01-12 17:30:00,2.95,5.57,8.1,7.2
2021-01-12 18:00:00,2.63,4.04,7.9,7.3
2021-01-12 18:30:00,2.68,4.92,8.4,8.0
2021-01-12 19:00:00,2.52,4.79,8.0,8.3
2021-01-12 19:30:00,2.36,3.47,8.1,8.5
2021-01-12 20:00:00,2.45,4.0,8.3,9.0
2021-01-12 20:30:00,2.19,3.65,8.2,8.1
2021-01-12 21:00:00,2.16,3.43,8.3,6.9
2021-01-12 21:30:00,1.93,3.0,7.5,7.7
2021-01-12 22:00:00,1.97,3.33,8.1,7.2
2021-01-12 22:30:00,1.98,3.01,8.0,8.1
2021-01-12 23:00:00,2.02,3.76,7.7,7.9
2021-01-12 23:30:00,2.22,3.48,8.4,8.2
2021-01-13 00:00:00,2.32,3.95,8.5,9.4
2021-01-13 00:30:00,2.27,3.93,8.1,8.4
2021-01-13 01:00:00,2.23,3.92,7.8,8.1
2021-01-13 01:30:00,2.46,3.97,7.9,8.6
2021-01-13 02:00:00,2.45,3.67,8.1,9.3
2021-01-13 02:30:00,2.34,3.48,8.1,7.4
2021-01-13 03:00:00,2.46,3.9,8.1,8.0
2021-01-13 03:30:00,2.36,3.91,7.9,8.5
2021-01-13 04:00:00,2.47,4.58,7.7,7.9
2021-01-13 04:30:00,2.36,3.98,7.7,7.9
2021-01-13 05:00:00,2.44,4.29,7.8,8.5
2021-01-13 05:30:00,2.25,4.06,8.0,7.9
2021-01-13 06:00:00,2.34,3.15,8.1,9.8
2021-01-13 06:30:00,2.02,2.98,7.9,8.6
2021-01-13 07:00:00,2.09,3.35,7.7,8.4
2021-01-13 07:30:00,2.0,3.2,8.1,6.5
2021-01-13 08:00:00,1.71,2.78,7.7,9.2
2021-01-13 08:30:00,1.92,3.57,8.2,7.5
2021-01-13 09:00:00,1.62,2.54,7.5,7.9
2021-01-13 09:30:00,1.63,2.91,7.8,7.7
2021-01-13 10:00:00,1.62,2.69,7.7,8.8
2021-01-13 10:30:00,1.62,3.11,6.8,7.9
2021-01-13 11:00:00,1.63,2.67,7.4,8.9
2021-01-13 11:30:00,1.72,2.87,7.8,7.0
2021-01-13 12:00:00,1.69,2.7,7.6,8.8
2021-01-13 12:30:00,1.9,3.02,8.0,9.8
2021-01-13 13:00:00,1.84,3.1,7.9,7.7
2021-01-13 13:30:00,2.04,3.15,7.6,6.1
2021-01-13 14:00:00,1.99,3.1,8.0,7.6
2021-01-13 14:30:00,2.0,3.64,7.8,8.1
2021-01-13 15:00:00,2.22,3.91,8.0,8.5
2021-01-13 15:30:00,2.09,3.76,7.8,9.1
2021-01-13 16:00:00,2.16,3.32,7.8,8.8
2021-01-13 16:30:00,2.13,3.32,7.8,6.1
2021-01-13 17:00:00,2.22,4.25,7.6,8.5
2021-01-13 17:30:00,2.15,3.47,8.0,7.7
2021-01-13 18:00:00,2.16,3.21,7.7,6.2
2021-01-13 18:30:00,2.07,3.31,7.7,9.9
2021-01-13 19:00:00,2.4,3.74,8.4,7.9
2021-01-13 19:30:00,2.04,4.17,8.0,7.9
2021-01-13 20:00:00,2.0,3.03,7.9,9.3
2021-01-13 20:30:00,2.03,3.39,8.4,7.7
2021-01-13 21:00:00,1.88,3.36,8.2,8.5
2021-01-13 21:30:00,1.78,3.48,7.8,6.9
2021-01-13 22:00:00,1.68,2.97,7.6,10.6
2021-01-13 23:00:00,1.84,3.78,8.1,9.1
2021-01-13 23:30:00,1.82,2.97,7.8,8.5
2021-01-14 00:00:00,1.89,2.93,7.3,11.7
2021-01-14 00:30:00,2.17,3.45,8.2,8.4
2021-01-14 01:00:00,2.36,3.55,8.1,10.0
2021-01-14 01:30:00,2.43,3.98,8.0,9.7
2021-01-14 02:00:00,2.5,5.16,8.0,8.7
2021-01-14 02:30:00,2.7,5.56,8.2,8.5
2021-01-14 03:00:00,2.68,4.2,8.2,7.3
2021-01-14 03:30:00,2.75,5.05,7.8,8.2
2021-01-14 04:00:00,3.01,4.55,8.4,7.4
2021-01-14 04:30:00,2.89,5.13,8.4,9.4
2021-01-14 05:00:00,2.93,5.23,8.5,8.9
2021-01-14 05:30:00,2.9,5.21,8.0,8.6
2021-01-14 06:00:00,2.9,4.93,8.4,7.9
2021-01-14 06:30:00,2.81,5.12,8.3,8.2
2021-01-14 07:00:00,2.93,5.58,8.4,8.7
2021-01-14 07:30:00,2.61,4.31,8.5,8.9
2021-01-14 08:00:00,2.81,6.02,8.4,7.7
2021-01-14 08:30:00,2.54,3.51,9.0,10.5
2021-01-14 09:00:00,2.43,3.92,8.5,8.6
2021-01-14 09:30:00,2.75,4.48,9.4,9.7
2021-01-14 10:00:00,2.51,3.92,8.9,9.3
2021-01-14 10:30:00,2.45,4.29,8.8,9.7
2021-01-14 11:00:00,2.54,4.31,9.2,10.0
2021-01-14 11:30:00,2.43,4.31,8.8,9.5
2021-01-14 12:00:00,2.42,3.7,8.7,12.5
2021-01-14 12:30:00,2.73,5.15,9.4,9.7
2021-01-14 13:00:00,2.59,4.25,9.0,9.8
2021-01-14 13:30:00,2.89,4.55,9.0,8.7
2021-01-14 14:00:00,3.02,4.86,9.6,10.7
2021-01-14 14:30:00,2.85,4.43,8.9,11.5
2021-01-14 15:00:00,3.23,5.3,9.5,10.7
2021-01-14 15:30:00,3.23,5.28,9.5,10.3
2021-01-14 16:00:00,2.98,4.28,8.9,12.4
2021-01-14 16:30:00,3.28,5.02,9.5,7.9
2021-01-14 17:00:00,3.09,4.75,8.9,8.4
2021-01-14 17:30:00,3.0,6.44,8.9,9.0
2021-01-14 18:00:00,3.2,5.12,9.1,11.5
2021-01-14 18:30:00,3.02,4.11,9.1,8.3
2021-01-14 19:00:00,2.64,4.19,8.8,11.7
2021-01-14 19:30:00,2.69,6.04,9.1,8.1
2021-01-14 20:00:00,2.74,4.4,9.0,9.7
2021-01-14 20:30:00,2.25,3.76,8.9,10.1
2021-01-14 21:00:00,2.45,4.19,9.8,8.0
2021-01-14 21:30:00,2.28,3.65,9.7,10.4
2021-01-14 22:00:00,2.1,4.12,10.1,10.3
2021-01-14 23:00:00,1.9,3.03,9.7,10.1
2021-01-14 23:30:00,1.79,3.14,9.7,11.8
2021-01-15 00:00:00,2.01,3.44,9.9,11.5
2021-01-15 00:30:00,1.95,3.39,10.2,10.6
2021-01-15 01:00:00,2.12,3.32,10.0,11.1
2021-01-15 01:30:00,2.16,3.58,10.5,10.4
2021-01-15 02:00:00,2.19,3.31,10.1,9.9
2021-01-15 02:30:00,2.39,3.7,10.2,11.5
2021-01-15 03:00:00,2.2,3.47,9.6,10.3
2021-01-15 03:30:00,2.44,3.9,9.6,9.6
2021-01-15 04:00:00,2.39,4.13,10.0,10.7
2021-01-15 04:30:00,2.41,3.53,10.1,10.7
2021-01-15 05:00:00,2.31,4.26,9.7,8.8
2021-01-15 05:30:00,2.34,3.57,9.5,8.0
2021-01-15 06:00:00,2.26,3.82,9.6,10.0
2021-01-15 06:30:00,2.04,3.28,9.2,10.9
2021-01-15 07:00:00,2.27,3.7,9.9,9.2
2021-01-15 07:30:00,2.0,4.07,9.2,7.9
2021-01-15 08:00:00,1.99,3.26,9.7,8.2
2021-01-15 08:30:00,1.86,3.15,9.9,9.5
2021-01-15 09:00:00,1.86,2.95,10.8,10.7
2021-01-15 09:30:00,1.71,2.72,10.9,10.5
2021-01-15 10:00:00,1.63,2.67,10.3,10.8
2021-01-15 10:30:00,1.73,2.49,11.3,9.9
2021-01-15 11:00:00,1.54,2.82,11.2,10.5
2021-01-15 11:30:00,1.49,2.51,10.8,9.6
2021-01-15 12:00:00,1.51,2.81,11.2,9.6
2021-01-15 12:30:00,1.51,2.43,10.3,11.3
2021-01-15 13:00:00,1.49,2.19,10.9,9.0
2021-01-15 13:30:00,1.68,2.65,10.9,11.6
2021-01-15 14:00:00,2.06,3.28,11.3,11.7
2021-01-15 14:30:00,1.95,2.83,10.7,11.0
2021-01-15 15:00:00,1.99,3.5,11.3,11.0
2021-01-15 15:30:00,1.95,2.88,10.9,12.3
2021-01-15 16:00:00,1.99,3.3,10.5,11.2
2021-01-15 16:30:00,1.97,3.04,10.8,9.9
2021-01-15 17:00:00,2.05,3.76,11.0,10.6
2021-01-15 17:30:00,1.96,3.01,10.7,9.6
2021-01-15 18:00:00,2.0,3.16,10.9,10.3
2021-01-15 18:30:00,2.05,3.19,10.8,8.9
2021-01-15 19:00:00,2.08,3.49,11.4,10.0
2021-01-15 19:30:00,1.92,3.0,11.3,10.7
2021-01-15 20:00:00,2.02,3.15,11.4,10.3
2021-01-15 20:30:00,1.85,2.88,11.2,11.0
2021-01-15 21:00:00,1.86,3.34,11.3,12.8
2021-01-15 21:30:00,1.75,2.82,11.0,9.6
2021-01-15 22:00:00,1.69,2.74,10.6,11.9
2021-01-15 23:00:00,1.49,3.2,9.6,11.7
2021-01-15 23:30:00,1.37,2.3,8.6,12.0
2021-01-16 00:00:00,1.39,2.49,7.9,11.4
2021-01-16 00:30:00,1.4,2.23,7.2,11.3
2021-01-16 01:00:00,1.53,3.09,7.4,10.8
2021-01-16 01:30:00,1.64,2.57,7.4,11.4
2021-01-16 02:00:00,1.73,2.78,7.5,8.3
2021-01-16 02:30:00,1.92,3.19,8.1,11.4
2021-01-16 03:00:00,2.21,3.32,7.9,10.2
2021-01-16 03:30:00,2.09,3.71,7.6,10.3
2021-01-16 04:00:00,2.42,3.86,8.4,6.3
2021-01-16 04:30:00,2.41,4.33,8.0,7.3
2021-01-16 05:00:00,2.59,4.58,7.6,8.1
2021-01-16 05:30:00,2.76,4.1,8.0,7.9
2021-01-16 06:00:00,2.85,4.56,8.1,8.4
2021-01-16 06:30:00,2.98,4.71,7.9,9.4
2021-01-16 07:00:00,2.96,4.59,8.6,7.8
2021-01-16 07:30:00,2.87,6.24,8.1,8.3
2021-01-16 08:00:00,3.09,4.87,8.9,9.4
2021-01-16 08:30:00,3.02,4.51,8.4,9.9
2021-01-16 09:00:00,3.01,4.93,9.0,12.3
2021-01-16 09:30:00,2.96,4.65,8.9,8.0
2021-01-16 10:00:00,2.89,4.95,9.4,8.4
2021-01-16 10:30:00,2.76,5.58,9.3,9.2
2021-01-16 11:00:00,2.69,4.21,9.3,8.2
2021-01-16 11:30:00,2.51,4.5,9.0,9.2
2021-01-16 12:00:00,2.26,3.62,9.0,10.3
2021-01-16 12:30:00,2.31,3.78,8.9,8.6
2021-01-16 13:00:00,2.22,4.11,8.8,9.6
2021-01-16 13:30:00,2.27,3.88,9.3,10.6
2021-01-16 14:00:00,2.24,3.55,8.7,9.4
2021-01-16 14:30:00,2.44,4.23,9.0,9.8
2021-01-16 15:00:00,2.68,5.77,9.9,9.0
2021-01-16 15:30:00,2.69,4.18,9.8,10.0
2021-01-16 16:00:00,2.67,4.11,9.8,8.9
2021-01-16 16:30:00,2.77,5.12,9.4,9.0
2021-01-16 17:00:00,2.7,4.85,9.5,10.3
2021-01-16 17:30:00,2.76,4.25,9.7,8.2
2021-01-16 18:00:00,2.67,4.23,9.6,9.3
2021-01-16 18:30:00,2.79,4.7,9.5,10.0
2021-01-16 19:00:00,2.52,4.14,9.2,9.5
2021-01-16 19:30:00,2.72,4.27,9.7,8.7
2021-01-16 20:00:00,2.53,4.85,9.3,9.4
2021-01-16 20:30:00,2.36,3.47,9.0,9.5
2021-01-16 21:00:00,2.36,4.39,9.1,10.1
2021-01-16 21:30:00,2.21,3.79,9.5,7.8
2021-01-16 22:00:00,1.95,2.82,9.5,10.0
2021-01-16 22:30:00,2.04,3.21,9.4,10.5
2021-01-16 23:00:00,1.84,2.74,9.4,9.6
2021-01-16 23:30:00,1.7,2.72,9.2,9.6
2021-01-17 00:00:00,1.85,3.13,9.8,10.2
2021-01-17 00:30:00,1.57,3.02,9.5,8.4
2021-01-17 01:00:00,1.61,2.78,9.4,10.4
2021-01-17 01:30:00,1.63,2.68,9.7,8.1
2021-01-17 02:00:00,1.54,2.46,9.3,9.6
2021-01-17 02:30:00,1.84,3.02,9.7,10.3
2021-01-17 03:00:00,1.97,3.5,9.9,9.4
2021-01-17 03:30:00,2.05,3.58,9.6,8.6
2021-01-17 04:00:00,1.98,3.1,9.3,8.1
2021-01-17 04:30:00,2.18,3.68,10.1,10.8
2021-01-17 05:00:00,2.09,3.32,9.8,7.9
2021-01-17 05:30:00,2.38,4.54,10.4,11.9
2021-01-17 06:00:00,2.39,3.93,10.4,10.4
2021-01-17 06:30:00,2.39,3.99,10.6,10.3
2021-01-17 07:00:00,2.71,3.95,10.8,11.0
2021-01-17 07:30:00,2.65,4.91,10.4,11.7
2021-01-17 08:00:00,2.4,3.62,10.2,9.8
2021-01-17 08:30:00,2.43,3.87,10.4,11.9
2021-01-17 09:00:00,2.44,3.95,10.5,9.4
2021-01-17 09:30:00,2.27,3.56,10.3,10.7
2021-01-17 10:00:00,2.21,3.64,10.5,11.5
2021-01-17 10:30:00,1.86,2.93,10.8,12.1
2021-01-17 11:00:00,1.87,3.25,10.8,10.0
2021-01-17 11:30:00,1.62,3.51,10.7,10.6
2021-01-17 12:00:00,1.46,2.73,10.3,9.2
2021-01-17 12:30:00,1.35,2.37,9.9,9.6
2021-01-17 13:00:00,1.33,2.0,10.0,10.2
2021-01-17 13:30:00,1.44,2.46,10.3,10.9
2021-01-17 14:00:00,1.58,2.91,10.5,10.7
2021-01-17 14:30:00,1.62,2.58,10.4,10.0
2021-01-17 15:00:00,1.75,2.72,10.6,11.2
2021-01-17 15:30:00,1.81,2.93,10.2,10.2
2021-01-17 16:00:00,2.06,3.14,10.8,10.8
2021-01-17 16:30:00,1.81,2.91,10.5,8.7
2021-01-17 17:00:00,1.91,3.0,10.6,10.2
2021-01-17 17:30:00,2.2,3.37,10.8,10.1
2021-01-17 18:00:00,2.21,4.77,10.4,9.5
2021-01-17 18:30:00,2.33,4.13,10.6,10.3
2021-01-17 19:00:00,2.21,3.61,10.2,11.0
2021-01-17 19:30:00,2.34,3.83,9.9,9.6
2021-01-17 20:00:00,2.25,3.84,10.1,9.6
2021-01-17 20:30:00,2.09,3.85,10.1,9.0
2021-01-17 21:00:00,2.0,3.35,9.9,10.1
2021-01-17 21:30:00,2.02,3.44,9.8,10.4
2021-01-17 22:00:00,1.82,3.02,10.1,9.9
2021-01-17 23:00:00,1.71,2.69,10.1,10.5
2021-01-17 23:30:00,1.56,2.64,9.7,9.4
2021-01-18 00:00:00,1.42,2.48,9.9,10.7
2021-01-18 00:30:00,1.34,2.15,9.9,9.2
2021-01-18 01:00:00,1.33,1.95,9.7,10.5
2021-01-18 01:30:00,1.29,2.24,9.5,9.9
2021-01-18 02:00:00,1.4,2.34,10.2,9.9
2021-01-18 02:30:00,1.38,2.22,9.9,9.9
2021-01-18 03:00:00,1.35,2.24,9.8,10.3
2021-01-18 03:30:00,1.37,2.47,9.6,9.9
2021-01-18 04:00:00,1.46,2.5,9.6,10.5
2021-01-18 04:30:00,1.49,2.6,9.9,9.2
2021-01-18 05:00:00,1.58,2.44,9.5,10.0
2021-01-18 05:30:00,1.5,3.21,9.0,9.9
2021-01-18 06:00:00,1.75,2.43,9.9,10.9
2021-01-18 06:30:00,1.79,2.78,9.8,8.8
2021-01-18 07:00:00,1.77,3.21,9.5,9.7
2021-01-18 07:30:00,1.77,2.76,9.5,9.0
2021-01-18 08:00:00,1.78,2.81,9.0,8.6
2021-01-18 08:30:00,1.72,3.16,9.2,8.4
2021-01-18 09:00:00,1.82,2.85,9.2,10.3
2021-01-18 09:30:00,1.64,2.99,8.5,8.7
2021-01-18 10:00:00,1.75,3.29,9.2,10.2
2021-01-18 10:30:00,1.5,2.57,8.4,10.3
2021-01-18 11:00:00,1.37,2.44,8.1,11.1
2021-01-18 11:30:00,1.36,2.26,7.9,8.7
2021-01-18 12:00:00,1.32,2.31,7.1,8.4
2021-01-18 12:30:00,1.31,2.32,7.1,8.4
2021-01-18 13:00:00,1.34,2.25,6.6,5.5
2021-01-18 13:30:00,1.43,2.5,6.5,6.4
2021-01-18 14:00:00,1.62,3.66,6.4,6.1
2021-01-18 14:30:00,1.68,2.72,6.1,5.3
2021-01-18 15:00:00,1.79,2.9,6.2,7.2
2021-01-18 15:30:00,1.96,2.98,6.3,8.2
2021-01-18 16:00:00,1.79,2.61,6.3,6.6
2021-01-18 16:30:00,1.83,2.66,6.4,5.7
2021-01-18 17:00:00,1.9,3.58,7.0,7.4
2021-01-18 17:30:00,1.85,3.53,6.6,7.6
2021-01-18 18:00:00,1.96,3.87,6.7,7.0
2021-01-18 18:30:00,2.1,3.64,7.0,8.1
2021-01-18 19:00:00,2.08,4.09,6.8,6.9
2021-01-18 19:30:00,2.12,3.58,6.9,6.7
2021-01-18 20:00:00,2.1,4.29,6.7,6.8
2021-01-18 20:30:00,2.18,3.94,6.5,6.3
2021-01-18 21:00:00,2.16,3.37,6.5,6.6
2021-01-18 21:30:00,2.32,4.14,6.7,6.7
2021-01-18 22:00:00,2.69,4.0,6.9,6.3
2021-01-18 23:00:00,2.55,4.38,7.0,6.3
2021-01-18 23:30:00,2.53,4.38,6.8,7.6
2021-01-19 00:00:00,2.66,4.19,7.1,7.5
2021-01-19 00:30:00,2.58,4.29,7.0,7.9
2021-01-19 01:00:00,2.76,4.42,7.2,7.2
2021-01-19 01:30:00,2.79,4.92,7.4,8.0
2021-01-19 02:00:00,2.59,4.84,7.3,7.4
2021-01-19 02:30:00,2.69,4.63,7.4,7.6
2021-01-19 03:00:00,2.65,4.6,7.2,7.2
2021-01-19 03:30:00,2.68,4.6,7.4,7.4
2021-01-19 04:00:00,2.85,4.56,7.5,6.4
2021-01-19 04:30:00,2.8,4.79,7.0,8.0
2021-01-19 05:00:00,2.86,4.8,7.1,7.6
2021-01-19 05:30:00,2.78,4.33,7.3,7.5
2021-01-19 06:00:00,2.64,4.06,7.3,7.1
2021-01-19 06:30:00,2.75,4.89,7.3,7.0
2021-01-19 07:00:00,2.67,4.81,7.4,7.8
2021-01-19 07:30:00,2.62,4.02,7.3,6.9
2021-01-19 08:00:00,2.61,3.9,7.3,7.5
2021-01-19 08:30:00,2.46,4.07,7.3,8.7
2021-01-19 09:00:00,2.51,4.22,7.2,6.5
2021-01-19 09:30:00,2.56,3.68,7.5,7.6
2021-01-19 10:00:00,2.54,4.6,7.3,6.8
2021-01-19 10:30:00,2.29,4.01,7.5,7.5
2021-01-19 11:00:00,2.37,4.93,7.5,8.1
2021-01-19 11:30:00,2.42,5.62,7.3,7.0
2021-01-19 12:00:00,2.37,3.8,7.5,6.4
2021-01-19 12:30:00,2.37,3.48,7.4,6.8
2021-01-19 13:00:00,2.42,3.69,7.3,8.7
2021-01-19 13:30:00,2.64,4.04,7.4,7.8
2021-01-19 14:00:00,2.69,4.42,7.9,8.8
2021-01-19 14:30:00,2.59,5.14,7.5,8.3
2021-01-19 15:00:00,2.72,4.64,7.5,7.0
2021-01-19 15:30:00,2.73,4.82,7.7,8.2
2021-01-19 16:00:00,2.81,4.81,7.5,10.5
2021-01-19 16:30:00,2.88,5.01,7.7,7.6
2021-01-19 17:00:00,2.96,4.99,7.7,8.3
2021-01-19 17:30:00,3.02,5.53,8.1,6.3
2021-01-19 18:00:00,3.19,5.24,8.2,8.7
2021-01-19 18:30:00,3.45,7.07,8.0,7.4
2021-01-19 19:00:00,3.23,5.0,8.1,7.9
2021-01-19 19:30:00,3.2,5.59,7.8,8.4
2021-01-19 20:00:00,3.55,5.3,8.0,9.9
2021-01-19 20:30:00,3.45,5.37,8.4,8.3
2021-01-19 21:00:00,3.68,6.53,8.1,8.3
2021-01-19 21:30:00,3.6,7.22,8.7,8.2
2021-01-19 22:00:00,3.54,5.35,8.5,7.8
2021-01-19 23:00:00,3.91,5.64,8.5,8.3
2021-01-19 23:30:00,3.67,5.99,8.8,8.6
2021-01-20 00:00:00,3.96,6.44,9.3,9.4
2021-01-20 00:30:00,3.69,6.2,9.3,9.2
2021-01-20 01:00:00,4.01,6.92,9.3,10.0
2021-01-20 01:30:00,4.03,6.03,9.3,9.0
2021-01-20 02:00:00,4.38,7.87,9.8,9.0
2021-01-20 02:30:00,4.13,6.31,9.6,9.2
2021-01-20 03:00:00,4.13,7.62,10.1,11.4
2021-01-20 03:30:00,4.25,7.31,9.7,10.4
2021-01-20 04:00:00,4.28,6.89,9.3,8.9
2021-01-20 04:30:00,4.53,7.15,9.2,9.6
2021-01-20 05:00:00,4.81,8.56,9.6,10.4
2021-01-20 05:30:00,5.17,9.14,9.9,10.0
2021-01-20 06:00:00,4.94,7.7,9.9,8.8
2021-01-20 06:30:00,4.78,8.03,9.8,11.3
2021-01-20 07:00:00,4.84,10.71,9.6,9.3
2021-01-20 07:30:00,4.65,7.19,9.8,8.8
2021-01-20 08:00:00,4.93,8.54,9.9,10.4
2021-01-20 08:30:00,4.81,10.21,9.6,21.0
2021-01-20 09:00:00,4.83,7.71,9.7,11.3
2021-01-20 09:30:00,4.46,7.45,9.6,11.6
2021-01-20 10:00:00,4.48,7.29,9.4,9.1
2021-01-20 10:30:00,4.61,7.18,9.3,8.7
2021-01-20 11:00:00,3.99,5.65,9.3,8.9
2021-01-20 11:30:00,4.08,7.04,10.0,10.8
2021-01-20 12:00:00,4.12,5.98,10.2,10.0
2021-01-20 12:30:00,4.25,6.92,10.3,9.9
2021-01-20 13:00:00,4.3,7.22,10.1,9.7
2021-01-20 13:30:00,3.82,6.7,9.8,9.7
2021-01-20 14:00:00,4.36,8.43,9.8,11.1
2021-01-20 14:30:00,4.0,6.69,9.2,9.7
2021-01-20 15:00:00,4.22,7.68,9.3,10.2
2021-01-20 15:30:00,4.47,6.12,10.0,11.6
2021-01-20 16:00:00,4.26,6.78,9.3,10.2
2021-01-20 16:30:00,4.06,6.1,9.9,8.1
2021-01-20 17:00:00,4.27,6.78,9.9,8.2
2021-01-20 17:30:00,4.07,6.98,9.6,9.9
2021-01-20 18:00:00,4.01,6.2,9.9,9.7
2021-01-20 18:30:00,3.99,6.0,9.4,10.3
2021-01-20 19:00:00,3.65,5.66,9.9,9.6
2021-01-20 19:30:00,3.32,4.79,9.0,10.1
2021-01-20 20:00:00,3.54,5.32,9.1,10.8
2021-01-20 20:30:00,3.55,5.13,8.9,9.3
2021-01-20 21:00:00,3.5,5.84,9.2,9.8
2021-01-20 21:30:00,3.34,6.12,8.4,9.8
2021-01-20 22:00:00,3.36,5.24,9.1,9.0
2021-01-20 23:00:00,3.56,5.63,9.0,9.1
2021-01-20 23:30:00,3.55,5.72,8.3,10.8
2021-01-21 00:00:00,3.64,6.07,8.8,8.7
2021-01-21 00:30:00,3.66,5.94,9.0,10.8
2021-01-21 01:00:00,3.73,6.98,9.1,10.1
2021-01-21 01:30:00,3.75,6.15,8.8,8.5
2021-01-21 02:00:00,3.61,6.15,9.0,9.2
2021-01-21 02:30:00,3.36,5.78,8.6,8.2
2021-01-21 03:00:00,3.56,7.62,8.9,10.5
2021-01-21 03:30:00,3.57,6.2,9.0,8.8
2021-01-21 04:00:00,3.44,6.05,8.9,9.5
2021-01-21 04:30:00,3.71,6.88,9.5,9.4
2021-01-21 05:00:00,3.64,5.5,8.9,9.2
2021-01-21 05:30:00,3.89,6.72,9.2,10.1
2021-01-21 06:00:00,3.73,6.61,9.2,9.3
2021-01-21 06:30:00,3.75,6.4,9.3,9.9
2021-01-21 07:00:00,3.68,6.14,8.9,9.4
2021-01-21 07:30:00,3.76,5.87,9.4,8.3
2021-01-21 08:00:00,3.57,6.4,9.2,9.0
2021-01-21 08:30:00,3.42,5.26,8.7,8.9
2021-01-21 09:00:00,3.54,6.44,9.4,8.1
